deal_num,tar_status,tar_ent_type,tar_legal_form,tar_incorp_d,tar_bvd_indep,tar_acct_types,tar_filing_type,tar_last_acct_d,tar_acct_pub,acq_status,acq_ent_type,acq_legal_form,acq_incorp_d,acq_bvd_indep,acq_acct_types,acq_filing_type,acq_last_acct_d,acq_acct_pub,ven_status,ven_ent_type,ven_legal_form,ven_incorp_d,ven_bvd_indep,ven_acct_types,ven_filing_type,ven_last_acct_d,ven_acct_pub,tar_name,tar_bvd_id_num,tar_orbis_id_num,acq_name,acq_bvd_id_num,acq_orbis_id_num,ven_name,ven_bvd_id_num,ven_orbis_id_num,tar_incorp_d_year,tar_last_acct_d_year,acq_incorp_d_year,acq_last_acct_d_year,ven_incorp_d_year,ven_last_acct_d_year
1907121526.0,Active,Company,Joint stock company - K.K.,1955-10-01 00:00:00,D,Limited financial data,Local registry filing,2024-07-31,JPY,Active,Company,Public limited company,2005,D,Cons. & Uncons.,Annual report,2025-01-31,JPY,Active,Company,Joint stock company - K.K.,1943-10-01 00:00:00,C,Limited financial data,Local registry filing,2024-03-31,JPY,"HARE SKI RESORT, KK",JP2100001009887,053990641,"NIPPON SKI RESORT DEVELOPMENT CO., LTD",JP6010001097087,056200580,UEDA KOTSU KK,JP8100001009568,053990413,1955.0,2024.0,2005.0,2025.0,1943.0,2024.0
1941305122.0,Active,Company,Joint stock company - SA,2007,B+,Consolidated,Annual report,2024-12-31,PLN,Active,Company,Joint stock company - SPA,1987-07-10 00:00:00,D,Cons. & Uncons.,Local registry filing,2023-12-31,EUR,,,,,,,,,,ORGANIC FARMA ZDROWIA SA,PL140478291,059246223,ECORNATURASI SPA,IT02010550263,005359845,,,,2007.0,2024.0,1987.0,2023.0,,
1943067472.0,Active,Company,Limited liability company,2013-01-21 00:00:00,D,No recent Unconso.,Local registry filing,2014-12-31,CNY,Active,Company,Joint stock company,1993-12-01 00:00:00,D,Consolidated,Annual report,2025-03-31,CNY,Active,Company,Limited liability company,2004-04-19 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,CNY,"CENTRAL PLAINS ENVIRONMENTAL SYMBIOSIS LUO RIVER WATERWORKS CO., LTD",CN9366984660,269898184,"CENTRAL PLAINS ENVIRONMENT PROTECTION CO., LTD",CN30148PC,011542096,"HENAN TONGSHENG ENVIRONMENT ENGINEERING CO., LTD",CN9372122142,284039109,2013.0,2014.0,1993.0,2025.0,2004.0,2023.0
2007130296.0,Dissolved,Company,Limited liability company - LTDA,2021-08-27 00:00:00,-,Limited financial data,Local registry filing,2024-01-01,BRL,Active,Company,Public limited company,1997,D,Consolidated,Annual report,2024-12-31,BRL,,,,,,,,,,BRICK SERVICOS DIGITAIS LTDA,BR43314143000180,526458866,UNIFIQUE TELECOMUNICACOES SA,BR02255187000108,189602935,,,,2021.0,2024.0,1997.0,2024.0,,
1601460489.0,Dissolved,Company,Private limited liability company - AB,2012-10-01 00:00:00,-,No recent Unconso.,Local registry filing,2014-12-31,SEK,Active,Company,Private limited liability company - AB,2002,D,No recent Conso.,Annual report,2020-09-30,SEK,Active,Company,Private limited liability company - AB,1997-07-02 00:00:00,D,No recent Cons. & Uncons.,Local registry filing,2017-12-31,SEK,BIXIA TELECOM AB,SE5569076176,145433223,ALLTELE ALLMANNA SVENSKA TELEFON AB,SE5566262407,008534362,BIXIA AB,SE5565442638,006270553,2012.0,2014.0,2002.0,2020.0,1997.0,2017.0
493940.0,Dissolved (liquidation),Company,Private company,1983-10-11 00:00:00,U,No recent limited financial data,Local registry filing,2004-02-29,ZAR,Active,Company,Public limited company,2002,D,Consolidated,Annual report,2024-12-31,BWP,,,,,,,,,,PLUSH (PTY) LTD,ZA198301096607,009521559,OLYMPIA CAPITAL CORPORATION (BOTSWANA) LTD,BW30019KB,057002805,,,,1983.0,2004.0,2002.0,2024.0,,
1909290389.0,Active,Company,Joint stock company - SA,2012,D,No recent Conso.,Annual report,2016-03-31,PLN,In liquidation,Company,General partnership - Sp.J.,2011,U,No recent Unconso.,Local registry filing,2017-12-31,PLN,,Individuals/Families,,,U,,,,,MEDICA PRO FAMILIA SA,PL146238323,152025300,CARPE DIEM CENTRUM MEDYCNY ESTETYCZNEJ SP ZOO,PL142794487,156619076,MR ANDRZEJ OPADCZUK,,,2012.0,2016.0,2011.0,2017.0,,
1943321648.0,In liquidation,Company,Private limited company,1997-04-26 00:00:00,D,Cons. & Uncons.,Local registry filing,2021-12-31,SGD,Active,Company,Private limited company,2000-01-22 00:00:00,D,No recent Cons. & Uncons.,Local registry filing,2015-12-31,SGD,Active,Company,Public limited company by shares,1992-01-04 00:00:00,D,Consolidated,Annual report,2025-03-31,SGD,RADIANCE COMMUNICATIONS PTE LTD,SG199702852D,012155240,NXGEN COMMUNICATIONS PTE LTD,SG200000591R,173809076,SINGAPORE TELECOMMUNICATIONS LTD,SG199201624D,006531446,1997.0,2021.0,2000.0,2015.0,1992.0,2025.0
,,,,,,,,,,,,,,,,,,,Active,Company,Private limited company,1982-02-02 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,SGD,,,,,,,KEPPEL COMMUNICATIONS PTE LTD,SG198200406H,049825002,,,,,1982.0,2023.0
500016.0,Active,Company,Limited liability company - AS,1995-02-20 00:00:00,D,Unconsolidated,Local registry filing,2024-03-31,NOK,Active,Company,Public limited company - ASA,1913,A+,Consolidated,Annual report,2024-12-31,NOK,,,,,,,,,,TRIPLE-S INDUSTRY AUTOMATION AS,NO958971184,005634455,GOODTECH ASA,NO914769922,005595900,,,,1995.0,2024.0,1913.0,2024.0,,
1603057968.0,Active,Company,Joint stock company - K.K.,1970-03-01 00:00:00,D,Unconsolidated,Local registry filing,2023-03-31,JPY,Active,Company,Public limited company,1963,D,Cons. & Uncons.,Annual report,2025-03-31,JPY,Active,Company,Public limited company,1952,A+,Cons. & Uncons.,Annual report,2025-03-31,JPY,"NIHON KEMO CONSTRUCTION CO., LTD",JP1010501030989,053852207,"NANKAI TATSUMURA CONSTRUCTION CO., LTD",JP3120001039386,051057699,ORIENTAL SHIRAISHI CORPORATION,JP7010601040057,051058858,1970.0,2023.0,1963.0,2025.0,1952.0,2025.0
220432.0,Active,Company,Public limited company,1996-02-21 00:00:00,B-,Consolidated,Annual report,2025-03-31,CAD,Active,Company,Public limited company,1996-02-21 00:00:00,B-,Consolidated,Annual report,2025-03-31,CAD,,,,,,,,,,INTERNICKEL LTD,AU072871133,007565446,ADEX HOLDINGS LTD,AU072871133,007565446,MR TROY DALLA-COSTA,,,1996.0,2025.0,1996.0,2025.0,,
1943066338.0,Active,Company,Joint stock company,2015,A-,Consolidated,Local registry filing,2023-12-31,VND,Active,Company,Joint stock company,2011,A+,Consolidated,Annual report,2024-12-31,VND,,,,,,,,,,TRUONG THANH QUY NHON INVESTMENT JOINT STOCK COMPANY,VN4101451990,370278948,TRUONG THANH REAL ESTATE AND CONSTRUCTION JOINT STOCK COMPANY,VN0105167260,264150545,,,,2015.0,2023.0,2011.0,2024.0,,
1941227782.0,Active,Company,Private limited company,2017-12-20 00:00:00,D,Unconsolidated,Local registry filing,2024-06-30,GBP,Active,Company,,2010,C,No recent Conso.,Annual report,2020-06-30,GBP,,,,,,,,,,ATTIS OIL & GAS LTD,GB11120502,371456425,MAYAN ENERGY LTD,VG40092ZG,151287309,,,,2017.0,2024.0,2010.0,2020.0,,
1943302837.0,Active,Company,Limited liability company,2017-12-28 00:00:00,D,Limited financial data,Local registry filing,2022-12-31,CNY,Active,Company,Joint stock company,2003-01-24 00:00:00,B+,Consolidated,Annual report,2025-03-31,CNY,Active,Fund,Partnership,2018-01-04 00:00:00,U,Limited financial data,Local registry filing,2021-12-31,CNY,"YUANJIANG AIER EYE HOSPITAL CO., LTD",CN9459142860,441123439,"AIER EYE HOSPITAL GROUP CO., LTD",CN32039PC,075426643,HUNAN BRIGHT VISION CHANGYIN MEDICAL INDUSTRY INVESTMENT FUND PARTNERSHIP (LP),CN9467052809,446423237,2017.0,2022.0,2003.0,2025.0,2018.0,2021.0
1909115820.0,Active,Company,Public limited company - AD,2007-01-09 00:00:00,B+,Unconsolidated,Local registry filing,2023-12-31,BGN,Dissolved,Company,Public limited company - AD,2003,-,Unconsolidated,Local registry filing,2013-12-31,BGN,,Individuals/Families,,,U,,,,,DEMAKS DI PI AY AD,BG175206054,061649111,ROTOPRES AD,BG131564092,016768479,MR MARIN ALEKSANDROV NESTEROV,,,2007.0,2023.0,2003.0,2013.0,,
,Dissolved,Company,Public limited company - AD,1999,-,Unconsolidated,Local registry filing,2013-12-31,BGN,,,,,,,,,,,Individuals/Families,,,U,,,,,BULPAP AD,BG130131427,002207650,,,,MR PETAR GEORGIEV KANEV,,,1999.0,2013.0,,,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MR MARIN ALEKSANDROV NESTEROV,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MR PETAR GEORGIEV KANEV,,,,,,,,
1909561601.0,Active,Company,Limited company - SA,1972-02-02 00:00:00,D,No recent Cons. & Uncons.,Local registry filing,2017-12-31,EUR,Active,Company,Joint stock company - SA,1945,D,Consolidated,Annual report,2024-12-31,PLN,Dissolved,Company,Private limited company,1986-04-08 00:00:00,-,No recent Cons. & Uncons.,Local registry filing,2021-03-31,GBP,SOCIETE INDUSTRIELLE D'EQUIPEMENT MODERNE SIDEME SA,FR722005956,003876707,AMICA SA,PL570107305,007649142,CROSSLEE PLC,GB02007937,004184363,1972.0,2017.0,1945.0,2024.0,1986.0,2021.0
2007057532.0,Active,Company,Joint stock company - K.K.,2016-09-01 00:00:00,D,Unconsolidated,Local registry filing,2024-03-31,JPY,Active,Company,Public limited company,2006,B+,Cons. & Uncons.,Annual report,2024-09-30,JPY,,Individuals/Families,,,U,,,,,"AWESOME AGENT, KK",JP4180001124859,306790749,"ZIGEXN CO., LTD",JP2010401098688,056430663,MR YU TAKEMURA,,,2016.0,2024.0,2006.0,2024.0,,
1907225150.0,Active,Company,Limited liability company,2004-05-12 00:00:00,D,Unconsolidated,Local registry filing,2021-12-31,CNY,Active,Company,Joint stock company,2007,D,Consolidated,Annual report,2025-03-31,CNY,Active,Company,Public limited company,1949-11-01 00:00:00,A+,Cons. & Uncons.,Annual report,2024-09-30,JPY,"RICHONG ELECTRON TECHNOLOGY (KUNSHAN) CO., LTD",CN9360384149,047937323,"JIANGSU TRANSIMAGE TECHNOLOGY CO., LTD",CN46209PC,142650043,"OKI ELECTRIC INDUSTRY CO., LTD",JP7010401006126,051057499,2004.0,2021.0,2007.0,2025.0,1949.0,2024.0
1601460049.0,Active,Company,Public limited company - AD,1966,D,Consolidated,Annual report,2025-03-31,BGN,Active,Company,Public limited company - AD,1933,B+,Cons. & Uncons.,Annual report,2024-09-30,BGN,,,,,,,,,,MOMINA KREPOST AD,BG104055543,002190198,SOFARMA AD,BG831902088,002219840,,,,1966.0,2025.0,1933.0,2024.0,,
1907067490.0,Unknown,Company,Limited liability company,1998-12-01 00:00:00,U,No recent Unconso.,Local registry filing,2013-12-31,CNY,Active,Company,Joint stock company,1991,B+,Consolidated,Annual report,2025-03-31,CNY,,Individuals/Families,,,U,,,,,"NANTONG SANMING FASHION CO., LTD",CN9360335463,037424000,"JIANGSU SANYOU GROUP CO., LTD",CN31216PC,284036711,MS LIU MEIHUA,,,1998.0,2013.0,1991.0,2025.0,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MR ZHANG SHENGKANG,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR CAI GUOXIN,,,,,,,,
1601155297.0,Active,Company,Limited liability company - d.o.o.,1975-12-31 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,EUR,Active,Company,Limited liability company - d.o.o.,1998-03-09 00:00:00,D,Unconsolidated,Local registry filing,2022-12-31,EUR,Active,Company,Joint stock company - d.d.,1993-03-25 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,EUR,GOZDNO GOSPODARSTVO BLED DD,SI5146763,006309778,METROPOLITANA DOO,SI1244388,006305386,SLOVENSKA ODSKODNINSKA DRUZBA DD,SI5727847,013884951,1975.0,2023.0,1998.0,2022.0,1993.0,2023.0
,,,,,,,,,,,,,,,,,,,Active,Company,Joint stock company - d.d.,1996-10-24 00:00:00,D,Unconsolidated,Local registry filing,2022-12-31,EUR,,,,,,,KAPITALSKA DRUZBA POKOJNINSKEGA IN INVALIDSKEGA ZAVAROVANJA DD,SI5986010,049829211,,,,,1996.0,2022.0
1943198925.0,Dissolved (merger or take-over),Company,Limited company by shares,2003-10-14 00:00:00,-,No recent Unconso.,Local registry filing,2018-12-31,KRW,Active,Company,Public limited company by shares,1985-04-18 00:00:00,A+,Cons. & Uncons.,Annual report,2024-12-31,KRW,,Generic,,,U,,,,,"FLONTEC CO., LTD",KR1615110060015,057418689,SYNOPEX INC.,KR1746110004644,006740966,ASSOCIATES,,,2003.0,2018.0,1985.0,2024.0,,
,,,,,,,,,,,,,,,,,,,Active,Company,Limited company by shares,1984-01-10 00:00:00,D,No recent Cons. & Uncons.,Local registry filing,2013-12-31,KRW,,,,,,,"ROKSAN IND CO., LTD",KR1101110363335,057157348,,,,,1984.0,2013.0
,,,,,,,,,,,,,,,,,,,Dissolved (merger or take-over),Company,Limited company by shares,2002-11-08 00:00:00,-,No recent Unconso.,Local registry filing,2020-12-31,KRW,,,,,,,"SLBIOFILTERTECH CO., LTD",KR1101111196032,057190070,,,,,2002.0,2020.0
2007515976.0,Active,Company,,2013-09-10 00:00:00,U,Unconsolidated,Local registry filing,2023-12-31,CNY,Active,Company,,2008,D,Consolidated,Annual report,2025-03-31,CNY,,Individuals/Families,,,U,,,,,"SHENZHEN DIANYANG TECHNOLOGY CO., LTD",CN9380717241,332485939,VALUEHD CORPORATION,CN50640PC,314164004,MR TAO HAIBING,,,2013.0,2023.0,2008.0,2025.0,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MR ZHANG JUN,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MR CHAI YUFENG,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Company,,,U,,,,,,,,,,,WUYISHAN DIANYANG TECHNOLOGY PARTNERSHIP (LP),,,,,,,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MR ZHAO QINGZHUANG,,,,,,,,
1943215232.0,Active,Company,Limited liability company - PT,1989,D,No recent Cons. & Uncons.,Local registry filing,2016-12-31,IDR,Active,Company,Corporation,1954-01-01 00:00:00,D,Cons. & Uncons.,Annual report,2025-03-31,KRW,,Generic,,,U,,,,,"KDB TIFA FINANCE TBK, PT",IDFEB52458,051101446,"KOREA DEVELOPMENT BANK, THE",KR1101350000937,058846031,SHAREHOLDERS,,,1989.0,2016.0,1954.0,2025.0,,
1907204949.0,Active,Company,Limited liability company,2006-07-11 00:00:00,U,Unconsolidated,Local registry filing,2022-12-31,CNY,Dissolved,Company,Limited liability company,2005,-,No recent Conso.,Annual report,2021-06-30,CNY,,Individuals/Families,,,U,,,,,"YANTAI HAINA BRAKING TECHNOLOGY CO., LTD",CN9383387783,274958121,"YANTAI HI-PAD BRAKE TECHNOLOGY CO., LTD",CN48350PC,269132611,MR SIZHONG DONG,,,2006.0,2022.0,2005.0,2021.0,,
410726.0,Dissolved,Company,Limited liability company - AS,1996-03-25 00:00:00,-,No recent Unconso.,Local registry filing,2010-12-31,NOK,Active,Company,Public limited company - ASA,2000-12-14 00:00:00,A+,Consolidated,Annual report,2024-12-31,NOK,,,,,,,,,,OPEN HUMAN DIGITAL AS,NO976227824,058948659,PSI GROUP ASA,NO982769221,005706181,,,,1996.0,2010.0,2000.0,2024.0,,
2007403168.0,Active,Company,Limited company by shares,2009-10-06 00:00:00,D,No recent Cons. & Uncons.,Local registry filing,2016-12-31,KRW,Active,Company,Public limited company by shares,1966-11-03 00:00:00,B+,Cons. & Uncons.,Annual report,2025-03-31,KRW,,Individuals/Families,,,U,,,,,HYOSUNG TOYOTA CORPORATION,KR1101114192607,076024390,HYOSUNG CORPORATION,KR1101110030497,049586306,MR JO HYUN JUN,,,2009.0,2016.0,1966.0,2025.0,,
1907074852.0,Active,Company,Private limited company,1994,D,Cons. & Uncons.,Local registry filing,2022-06-30,MYR,Active,Company,Public limited company,2012,D,Consolidated,Annual report,2025-03-31,MYR,,Individuals/Families,,,U,,,,,PEDAS HOT SPRING & FOOD RESORT SDN BHD,MY308215-V,236963333,ONLY WORLD GROUP HOLDINGS BHD,MY1033338-K,197305421,TAN SRI DATO SERI DATO KOH CHENG KEONG,,,1994.0,2022.0,2012.0,2025.0,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,DATIN CHEW LEAN HONG,,,,,,,,
106191.0,,Company,,,U,,,,,Active,Company,Private limited liability company - AB,1996,D,No recent Conso.,Annual report,2003-09-30,SEK,Dissolved (merger or take-over),Company,Private limited liability company - AB,1982,-,No recent Conso.,Annual report,2001-12-31,SEK,AVESTA ENERGI AB,SE5560329731,049819283,GRANINGE AB,SE5565370912,006266400,BIRKA ENERGI AB,SE5562215623,006139010,,,1996.0,2003.0,1982.0,2001.0
1943193238.0,Active,Company,Limited liability company,1997-10-09 00:00:00,D,No recent Unconso.,Local registry filing,2016-12-31,CNY,Active,Company,Joint stock company,1999,D,Consolidated,Annual report,2025-03-31,CNY,Active,Company,Partnership,2017-12-18 00:00:00,U,Limited financial data,Local registry filing,2021-12-31,CNY,"SHENZHEN XINYI TECHNOLOGY CO., LTD",CN9361226158,076480585,"GRG BANKING EQUIPMENT CO., LTD",CN31756PC,037464641,FUSUI BINGXIN NETWORK TECHNOLOGY PARTNERSHIP (LP),CN9465274018,445190139,1997.0,2016.0,1999.0,2025.0,2017.0,2021.0
,,,,,,,,,,,,,,,,,,,,Company,,,U,,,,,,,,,,,FUSUI ZHENGBEN QINGYUAN NETWORK TECHNOLOGY PARTNERSHIP (LP),,,,,,,,
1943006644.0,Dissolved,Company,Joint stock company - K.K.,1989,-,No recent Unconso.,Local registry filing,2005-03-31,JPY,Active,Company,Public company,1978,A,Cons. & Uncons.,Annual report,2024-12-31,TWD,Active,Company,Public limited company,1921-01-15 00:00:00,A+,Cons. & Uncons.,Annual report,2025-03-31,JPY,"MELCO TECHNOREX CO., LTD",JP5080401014693,011839719,ADDA CORPORATION,TW90724033,049856722,MITSUBISHI ELECTRIC CORPORATION,JP4010001008772,051056887,1989.0,2005.0,1978.0,2024.0,1921.0,2025.0
1943235229.0,Active,Company,Limited liability company,2009-10-21 00:00:00,D,Unconsolidated,Local registry filing,2022-12-31,CNY,Active,Company,Joint stock company,1997,A+,Consolidated,Annual report,2025-03-31,CNY,,Company,,,U,,,,,"ZHEJIANG NEW GAMMA CHEMICAL CO., LTD",CN9360004722,142400133,"ZHEJIANG XINHUA CHEMICAL CO., LTD",CN51381PC,012145154,GAMMA SOLUTIONS LTD,HK0012237392,151996654,2009.0,2022.0,1997.0,2025.0,,
1601198144.0,Dissolved (merger or take-over),Company,Limited liability company - SL,1987-04-23 00:00:00,-,No recent Unconso.,Local registry filing,2010-12-31,EUR,Active,Company,One-person company with limited liability - SLU,1992-03-02 00:00:00,D,Unconsolidated,Local registry filing,2023-09-30,EUR,,,,,,,,,,SOCIEDAD DE RESTAURANTES COLECTIVOS SL,ESB58361411,003124824,EUREST COLECTIVIDADES SL,ESB80267420,058272886,,,,1987.0,2010.0,1992.0,2023.0,,
1601256026.0,Active (insolvency proceedings),Company,Limited liability company - SRL,2007-07-18 00:00:00,D,Unconsolidated,Local registry filing,2024-12-31,EUR,Active,Company,Limited liability company - SRL,1995-03-14 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,EUR,In liquidation,Company,Joint stock company - SPA,2000-03-29 00:00:00,D,No recent Cons. & Uncons.,Local registry filing,2019-12-31,EUR,PROIT SRL,IT05770850484,059131611,HORUS SRL,IT02239160126,012828482,PRAMAC SPA,IT01012470520,008064462,2007.0,2024.0,1995.0,2023.0,2000.0,2019.0
2007178516.0,Active,Company,Private limited company,1996,D,Consolidated,Local registry filing,2023-12-31,THB,Active,Company,Public limited company,1939,B+,Consolidated,Annual report,2025-03-31,THB,Active,Company,Public limited company,,A+,Consolidated,Annual report,2025-03-31,JPY,"THAI FIBER OPTICS CO., LTD",TH0105539115481,237358391,LOXLEY PCL,TH0107536000218,007270198,"FURUKAWA ELECTRIC CO., LTD",JP5010001008796,051057040,1996.0,2023.0,1939.0,2025.0,,2025.0
,,,,,,,,,,,,,,,,,,,Active,Company,Private limited company,2001,C+,Consolidated,Local registry filing,2023-12-31,THB,,,,,,,"FURUKAWA THAI HOLDINGS CO., LTD",TH0105544020166,237368477,,,,,2001.0,2023.0
1941303159.0,Active,Company,Joint stock company - SA,2008,D,Cons. & Uncons.,Local registry filing,2024-12-31,PLN,Active,Company,Joint stock company - SA,2002,B+,Consolidated,Annual report,2024-12-31,PLN,,Individuals/Families,,,U,,,,,JHM DEVELOPMENT SA,PL100522155,075345892,MIRBUD SA,PL750772302,030716844,MR JERZY MIRGOS,,,2008.0,2024.0,2002.0,2024.0,,
69187.0,Inactive (no precision),Company,"Limited company, simplified - SAS",1984-12-01 00:00:00,-,No recent Unconso.,Local registry filing,2005-12-31,EUR,Active,Company,"One-person limited company, simplified - SASU",1989,D,No recent Conso.,Annual report,2010-06-30,EUR,,,,,,,,,,ICOR,FR331455865,003309733,JET MULTIMÉDIA SA,FR351634381,003404062,,,,1984.0,2005.0,1989.0,2010.0,,
144461.0,Dissolved (merger or take-over),Company,Private limited company,1989-06-03 00:00:00,-,No recent Conso.,Local registry filing,2004-03-31,SGD,Active,Company,Public limited company by shares,1988,B+,Consolidated,Annual report,2025-03-31,SGD,Active,Company,Public limited company,1884,A+,Cons. & Uncons.,Annual report,2025-03-31,JPY,COUGAR EXPRESS LOGISTICS PTE LTD,SG198902267E,012154735,SINGAPORE SHIPPING CORPORATION LTD,SG198801332G,006532746,MITSUI OSK LINES LTD,JP4010401082896,187695688,1989.0,2004.0,1988.0,2025.0,1884.0,2025.0
,,,,,,,,,,,,,,,,,,,Active,Company,Public limited company,1949,A+,Cons. & Uncons.,Annual report,2024-09-30,JPY,,,,,,,"MEIKO TRANS CO., LTD",JP6180001007509,051058022,,,,,1949.0,2024.0
2007012142.0,Active,Company,Private limited company,2006,D,Cons. & Uncons.,Local registry filing,2023-12-31,MYR,Active,Company,Private limited company,2016,D,Cons. & Uncons.,Local registry filing,2023-12-31,MYR,,Company,,,D,,,,,DAYTHREE BUSINESS SERVICES SDN BHD,MY734916-T,236998242,DAYSPRING CAPITAL SDN BHD,MY1179740-W,306840038,CLOUD MARSHAL SDN BHD,MY1371696-D,537379450,2006.0,2023.0,2016.0,2023.0,,
1907006692.0,Active,Company,Joint stock company - K.K.,1999-03-01 00:00:00,D,Limited financial data,Local registry filing,2024-12-31,JPY,Active,Company,Public limited company,1953,A+,Cons. & Uncons.,Annual report,2024-12-31,JPY,Active,Company,Joint stock company - K.K.,1948-12-01 00:00:00,C+,Cons. & Uncons.,Local registry filing,2023-03-31,JPY,"SHUFUNOTOMO-DIRECT CO., LTD",JP6010001063832,054292642,"SENSHUKAI CO., LTD",JP5120001066081,051057858,JALUX INC.,JP6010701007411,051057616,1999.0,2024.0,1953.0,2024.0,1948.0,2023.0
1941479290.0,Active,Company,Public limited company,1993-06-16 00:00:00,C+,Consolidated,Annual report,2024-09-30,TRY,Active,Company,Joint stock company - AS,1990-08-20 00:00:00,B+,Cons. & Uncons.,Local registry filing,2023-12-31,TRY,,,,,,,,,,ZORLU ENERJI ELEKTRIK URETIMI AS,TR30262ET,008146656,ZORLU HOLDING AS,TR274824F,049839131,,,,1993.0,2024.0,1990.0,2023.0,,
1601345849.0,Dissolved (merger or take-over),Company,Joint stock company - SPA,2010-07-19 00:00:00,-,No recent Unconso.,Local registry filing,2012-12-31,EUR,Active,Company,Public limited company,2000-02-15 00:00:00,A+,Consolidated,Annual report,2024-06-30,GBP,,Company,,,U,,,,,ORH SPA,IT07105480961,110555543,BRAINSPARK PLC,GB03926192,004985830,"AVUSY - COMÉRCIO, SERVIÇOS DE CONSULTORIA E INVESTIMENTOS LDA",PT*904520038,132082189,2010.0,2012.0,2000.0,2024.0,,
1909324193.0,Active,Company,Limited liability company - AS,1999-10-21 00:00:00,D,No recent Cons. & Uncons.,Local registry filing,2008-12-31,NOK,Active,Company,Public limited company - ASA,1953-11-26 00:00:00,A+,Consolidated,Annual report,2025-03-31,NOK,Active,Company,Public limited company - ASA,2008,B+,Consolidated,Annual report,2024-12-31,NOK,FINN NO AS,NO981159772,005695174,SCHIBSTED ASA,NO933739384,005608727,POLARIS MEDIA ASA,NO992614145,071009037,1999.0,2008.0,1953.0,2025.0,2008.0,2024.0
1941630642.0,Active,Company,Limited liability company,2015-12-11 00:00:00,U,Limited financial data,Local registry filing,2021-12-31,CNY,Active,Company,Joint stock company,2009,D,Consolidated,Annual report,2024-06-30,CNY,,Individuals/Families,,,U,,,,,"NINGXIANG XING'AN ENVIRONMENTAL PROTECTION TECHNOLOGY CO., LTD",CN9399228285,336940425,"HUNAN PROBIO ENVIRONMENTAL CO., LTD",CN49520PC,307892558,MR YI ZHIGANG,,,2015.0,2021.0,2009.0,2024.0,,
,,,,,,,,,,,,,,,,,,,,Individuals/Families,,,U,,,,,,,,,,,MR HU SHITI,,,,,,,,
1909465123.0,Active,Company,Private limited company,2000-02-07 00:00:00,D,Unconsolidated,Local registry filing,2023-12-31,GBP,Active,Company,Private limited liability company - BV,2000-12-29 00:00:00,D,Cons. & Uncons.,Local registry filing,2023-12-31,EUR,Active,Company,,2005,A-,No recent Conso.,Annual report,2019-06-30,GBP,SENSIUM HEALTHCARE LTD,GB03921089,122580290,"SURGICAL COMPANY HOLDING BV, THE",NL32083375,008989798,TOUMAZ LTD,KY40287WB,160401223,2000.0,2023.0,2000.0,2023.0,2005.0,2019.0
1909276558.0,Active,Company,Limited liability company,1996-03-02 00:00:00,D,No recent Unconso.,Local registry filing,2020-12-31,CNY,Active,Company,Joint stock company,2006,B+,Consolidated,Annual report,2024-06-30,CNY,,Company,,,U,,,,,"XUCHANG XUJI CHANGNAN COMMUNICATION EQUIPMENT CO., LTD",CN9362425754,268068329,"DASHENG MICROGRID TECHNOLOGY CO., LTD",CN41626PC,196208096,"GUANGDONG LIWEN HAIHONG INDUSTRY INVESTMENT CO., LTD",,,1996.0,2020.0,2006.0,2024.0,,
1943066284.0,Active,Company,Public limited company by shares,1991-01-07 00:00:00,D,Unconsolidated,Local registry filing,2024-03-31,INR,Active,Company,Public limited company,1949,B+,Consolidated,Annual report,2024-12-31,INR,Active,Company,Public limited company,1936,A+,Consolidated,Annual report,2024-12-31,INR,JMA RANE MARKETING LTD,IN0004156787,084494986,JULLUNDUR MOTOR AGENCY (DELHI) LTD,IN114036FI,155056292,RANE HOLDINGS LTD,IN32856FI,012601625,1991.0,2024.0,1949.0,2024.0,1936.0,2024.0
1943035540.0,Active,Company,Limited liability company,1994-08-23 00:00:00,D,Consolidated,Annual report,2024-09-30,CNY,Active,Company,Limited liability company,1988-04-07 00:00:00,D,Consolidated,Local registry filing,2023-12-31,CNY,,,,,,,,,,"OCEANWIDE HOLDINGS CO., LTD",CN30977PC,011384030,"CHINA OCEANWIDE HOLDINGS GROUP CO., LTD",CN9360820261,048915896,,,,1994.0,2024.0,1988.0,2023.0,,
