unnamed__0,deal_num,acq_name,acq_country_code,tar_name,tar_country_code,deal_type,deal_status,deal_value,last_deal_status_date,deal_headline,deal_type__1,deal_status__1,deal_value__1,tar_name__1,tar_country_code__1,tar_busi_descr,tar_bvd_id_num,tar_orbis_id_num,acq_name__1,acq_country_code__1,acq_busi_descr,acq_bvd_id_num,acq_orbis_id_num,gr_acq_name,gr_acq_country_code,gr_acq_busi_descr,gr_acq_bvd_id_num,gr_acq_orbis_id_num,ven_name,ven_country_code,ven_busi_descr,ven_bvd_id_num,ven_orbis_id_num,gr_ven_name,gr_ven_country_code,gr_ven_busi_descr,gr_ven_bvd_id_num,gr_ven_orbis_id_num,regulatory_body_name,regulatory_body_country,type_of_deal_opportunity
6190.0,1907166305.0,"CHINA AEROSPACE TIMES ELECTRONICS CO., LTD",CN,"CHONGQING AEROSPACE LAUNCH VEHICLE ELECTRONIC TECHNOLOGY CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,10180.6806982338,43310.0,China Aerospace Times Electronics to inject capital into Chongqing Aerospace Launch Vehicle Electronic Technology,Acquisition increased from 100% to 100%,Completed Assumed,10180.6806982338,"CHONGQING AEROSPACE LAUNCH VEHICLE ELECTRONIC TECHNOLOGY CO., LTD",CN,Aerospace telemetry equipment manufacturer,CN9365967813,151901720.0,"CHINA AEROSPACE TIMES ELECTRONICS CO., LTD",CN,"Communication equipment manufacturer, Satellite navigator manufacturer",CN31582PC,39767583.0,,,,,,,,,,,,,,,,,,
6191.0,2007833636.0,TERRA HOLDING SRL,IT,GIBUS SPA,IT,Acquisition increased from 81.45% to 100%,Completed,10179.5156633728,45757.0,Gibus delists from stock exchange after successful takeover by Terra Holding,Acquisition increased from 81.45% to 100%,Completed,10179.5156633728,GIBUS SPA,IT,Awnings and garden canvas manufacturer,IT04584110284,134584179.0,TERRA HOLDING SRL,IT,Ivestment holding company,IT05143860285,382575131.0,,,,,,,,,,,,,,,,,,
6192.0,1907033258.0,DA CONSORTIUM INC.,JP,"IREP CO., LTD",JP,Acquisition increased from 58.434% to 64.928%,Completed Assumed,10176.3402747009,42428.0,DA Consortium and Hakuhodo DY Media Partners acquire stake in Irep from Mr Masayuki Takayama,Acquisition increased from 58.434% to 64.928%,Completed Assumed,10176.3402747009,"IREP CO., LTD",JP,Online marketing services,JP6010001145333,11971325.0,DA CONSORTIUM INC.,JP,"Advertising agency services, Online advertising research services",JP1011001028193,1897666.0,,,,,,MR MASAYUKI TAKAYAMA,JP,Individual,,,,,,,,,,
,,HAKUHODO DY MEDIA PARTNERS INC.,JP,,,,,,,,,,,,,,,,HAKUHODO DY MEDIA PARTNERS INC.,JP,"Book and periodical publisher, Event organiser, Media advertiser, Online food, farm and agricultural community platform operator",JP3010401052280,12484936.0,,,,,,,,,,,,,,,,,,
6193.0,2007079624.0,"HARIM HOLDINGS CO., LTD",KR,EXCELLO EQUINE R&D CENTER LTD,KR,Acquisition increased from 100% to 100%,Completed Assumed,10176.0013098295,45670.0,Harim Holdings to inject fresh capital into Excello Equine R&D Center,Acquisition increased from 100% to 100%,Completed Assumed,10176.0013098295,EXCELLO EQUINE R&D CENTER LTD,KR,Horse riding centre operator,KR1311140010696,458615484.0,"HARIM HOLDINGS CO., LTD",KR,"Animal feed manufacturer holding company, Animal slaughtering service holding company, Poultry hatching service holding company, Poultry products processing service holding company, Swine meat products processing service holding company",KR1601110003931,46728735.0,,,,,,,,,,,,,,,,,,
6194.0,2007102479.0,BALCO AUSTRALIA PTY LTD,AU,JC TANLODEN VICTORIA PTY LTD,AU,Acquisition 100%,Completed,10175.5645534615,45030.0,Wingara sells JC Tanloden Victoria and Raywood facility business assets of Elect Performance Group to Balco Australia,Acquisition 100%,Completed,10175.5645534615,JC TANLODEN VICTORIA PTY LTD,AU,Fodder supplier,AU166785084,176402458.0,BALCO AUSTRALIA PTY LTD,AU,Hay exporter,AU082411149,172241600.0,,,,,,WINGARA AG LTD,AU,Fodder and other agricultural products wholesaler holding company,AU009087469,164831353.0,,,,,,Foreign Investments Review Board,Australia,
,,,,ELECT PERFORMANCE GROUP PTY LTD'S RAYWOOD FACILITY BUSINESS ASSETS,AU,,,,,,,,,ELECT PERFORMANCE GROUP PTY LTD'S RAYWOOD FACILITY BUSINESS ASSETS,AU,Hay processing services,,,,,,,,,,,,,ELECT PERFORMANCE GROUP PTY LTD,AU,Hay processing services,AU107958690,165775754.0,,,,,,,,
6195.0,1601144427.0,ONENA BOLSAS DE PAPEL SA,ES,HUECO PACK SA,ES,Acquisition 100%,Completed,10175.5545855212,40163.0,Onena acquires Hueco Pack,Acquisition 100%,Completed,10175.5545855212,HUECO PACK SA,ES,"Flexible packaging lamination services, Photogravure printing services",ESA59032557,3035674.0,ONENA BOLSAS DE PAPEL SA,ES,Manufacturer of packaging products,ESA31004831,3017168.0,,,,,,,,,,,,,,,,,,
6196.0,1943126529.0,HOR KEW CORPORATION LTD,SG,PREFAB TECHNOLOGY PTE LTD,SG,Acquisition increased from 100% to 100%,Completed,10175.246132388,43700.0,Hor Kew subscribes new shares in Prefab Technology,Acquisition increased from 100% to 100%,Completed,10175.246132388,PREFAB TECHNOLOGY PTE LTD,SG,Prestressed and precast reinforced concrete manufacturer,SG197602047N,84502916.0,HOR KEW CORPORATION LTD,SG,"Architectural metal components manufacturer holding company, Building contractor services holding company, Engineering contractor services holding company, Prestressed and precast reinforced concrete manufacturer holding company, Property developer holding company",SG199903415K,6532669.0,,,,,,,,,,,,,,,,,,
6197.0,2007653502.0,"WISTRON INFOCOMM (KUNSHAN) CO., LTD",CN,"WEILONG (KUNSHAN) AUTOMOTIVE ELECTRONICS CO., LTD",CN,Acquisition increased from 100% to 100%,Completed,10174.6865343086,45513.0,Wistron InfoComm (Kunshan) invests in Weilong (Kunshan) Automotive Electronics,Acquisition increased from 100% to 100%,Completed,10174.6865343086,"WEILONG (KUNSHAN) AUTOMOTIVE ELECTRONICS CO., LTD",CN,Automotive electronic components manufacturer,CN9484279567,456169966.0,"WISTRON INFOCOMM (KUNSHAN) CO., LTD",CN,"Computer and computer server manufacturer, Computer peripheral equipment manufacturer",CN9360002020,37476146.0,,,,,,,,,,,,,,,,,,
6198.0,1633111818.0,VAN EYK RESEARCH PTY LTD,AU,PERPETUAL TRUST LTD,NZ,Acquisition,Completed,10174.2800096241,41649.0,Pyne Gould sells Perpetual to van Eyk Research,Acquisition,Completed,10174.2800096241,PERPETUAL TRUST LTD,NZ,"Financial planning services, Trust management services",NZ9429040325019,73561204.0,VAN EYK RESEARCH PTY LTD,AU,"Asset management consulting services, Business support services, Financial data providing services, Investment research and advisory services",AU010664632,112665838.0,,,,,,PYNE GOULD CORPORATION LTD,GB,"Financial advisory services, Fund management services, Investment services",GBGG57987,189927771.0,,,,,,,,
,,,,PERPETUAL PORTFOLIO MANAGEMENT LTD,NZ,,,,,,,,,PERPETUAL PORTFOLIO MANAGEMENT LTD,NZ,"Financial planning services, Portfolio manager",NZ9429031743259,146292746.0,,,,,,,,,,,PYNE GOULD CORPORATION LTD,GB,"Financial advisory services, Fund management services, Investment services",GBGG57987,189927771.0,,,,,,,,
,,,,PERPETUAL ASSET MANAGEMENT LTD,NZ,,,,,,,,,PERPETUAL ASSET MANAGEMENT LTD,NZ,"Asset manager, Financial planning services",NZ9429031503365,148667055.0,,,,,,,,,,,PYNE GOULD CORPORATION LTD,GB,"Financial advisory services, Fund management services, Investment services",GBGG57987,189927771.0,,,,,,,,
6199.0,1907204203.0,TRI-STAGE INC.,JP,"ADFLEX COMMUNICATIONS, INC.",JP,Acquisition 100%,Completed Assumed,10174.0294511379,42825.0,Tri-Stage to acquire Adflex Communications,Acquisition 100%,Completed Assumed,10174.0294511379,"ADFLEX COMMUNICATIONS, INC.",JP,Online advertising agency services,JP9010401087008,56371039.0,TRI-STAGE INC.,JP,"Advertising agency services, Business consulting services, Call centre services, Direct marketing services, Outsourcing services",JP7010401060899,53446291.0,,,,,,SHAREHOLDERS,,Shareholder,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR TATSURO ADACHI,JP,Individual,,,,,,,,,,
6200.0,1907229024.0,"HANGZHOU HUNING ELEVATOR PARTS CO., LTD",CN,"HANGZHOU DINGKUO MACHINERY TECHNOLOGY CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,10173.5531466956,43659.0,Hangzhou Huning Elevator Parts to inject capital into Hangzhou Dingkou Machinery Technology,Acquisition increased from 100% to 100%,Completed Assumed,10173.5531466956,"HANGZHOU DINGKUO MACHINERY TECHNOLOGY CO., LTD",CN,Elevator key components manufacturer,CN9382602259,274421699.0,"HANGZHOU HUNING ELEVATOR PARTS CO., LTD",CN,"Elevator parts manufacturer, Motor control accessories manufacturer",CN46110PC,47817484.0,,,,,,,,,,,,,,,,,,
6201.0,2007219317.0,AK RETAIL HOLDINGS LTD,GB,CITY CHIC COLLECTIVE UK LTD,GB,Acquisition 100%,Completed,10172.9101943976,45141.0,AK Retail Holdings announces acquisition of Evans,Acquisition 100%,Completed,10172.9101943976,CITY CHIC COLLECTIVE UK LTD,GB,Women's fashion retailer,GB13084123,493040041.0,AK RETAIL HOLDINGS LTD,GB,"Online shopping holding company, Online womens clothing manufacturer holding company, Womens footwear manufacturer holding company, Womens handbags manufacturer holding company, Womens jewelry manufacturer holding company",GB05150258,13869688.0,,,,,,CITY CHIC COLLECTIVE LTD,AU,Women's fashion retailer,AU057569169,11164614.0,,,,,,,,
6202.0,1941483670.0,ZORLU HOLDING AS,TR,ZORLU ENERJI ELEKTRIK URETIMI AS,TR,Acquisition increased from 62.43% to 63.79%,Completed,10172.1539361244,44209.0,Zorlu Holding acquired shares in Zorlu Enerji Elektrik Uretimi,Acquisition increased from 62.43% to 63.79%,Completed,10172.1539361244,ZORLU ENERJI ELEKTRIK URETIMI AS,TR,"Electric power wholesaler, Fuel electric power generation services provider, Hydroelectric power generation services provider, Solar electric power generation services provider, Steam supply services provider, Wind electric power generation services provider",TR30262ET,8146656.0,ZORLU HOLDING AS,TR,"Banking services holding company, Car rental services holding company, Electronic goods manufacturer holding company, Oil and gas producer holding company, Power generation producer holding company, Textile manufacturer holding company",TR274824F,49839131.0,,,,,,,,,,,,,,,,,,
6203.0,2007682338.0,SWOOP TELECOMMUNICATIONS PTY LTD,AU,VONEX LTD,AU,Acquisition increased from 19.9% to 100%,Unconditional,10171.9161573455,45618.0,Swoop via Swoop Telecommunications extends closing date to acquire Vonex,Acquisition increased from 19.9% to 100%,Unconditional,10171.9161573455,VONEX LTD,AU,"Voice over Internet Protocol (VoIP) application developer, Voice over Internet Protocol (VoIP) services, Wireless telecommunication services",AU063074635,7298518.0,SWOOP TELECOMMUNICATIONS PTY LTD,AU,Telecommunications services,AU109931731,165805479.0,,,,,,SHAREHOLDERS,,Shareholder,,,,,,,,,,
6204.0,2007335871.0,"HEFEI LIFEON PHARMACEUTICAL CO., LTD",CN,"HEFEI NORITE PHARMACEUTICAL CO., LTD",CN,Acquisition 100%,Completed,10170.996697178,45280.0,Hefei Lifeon Pharmaceutical and others completes acquisition of Hefei Norite Pharmaceutical from Roaring Success and Hefei Xinchen Enterprise Management Consulting,Acquisition 100%,Completed,10170.996697178,"HEFEI NORITE PHARMACEUTICAL CO., LTD",CN,Small volume injections manufacturer,CN9367170467,313222119.0,"HEFEI LIFEON PHARMACEUTICAL CO., LTD",CN,"Pharmaceutical preparations manufacturer, Pharmaceutical preparations retailer",CN53516PC,142601846.0,,,,,,ROARING SUCCESS LTD,WS,Investment holding company,,,,,,,,,,
,,MR LI CHAO,CN,,,,,,,,,,,,,,,,MR LI CHAO,CN,Individual,,,,,,,,"HEFEI XINCHEN ENTERPRISE MANAGEMENT CONSULTING CO., LTD",CN,Enterprise management consulting services,CN9389573995,334094074.0,,,,,,,,
,,MS DENG XIAOJUAN,CN,,,,,,,,,,,,,,,,MS DENG XIAOJUAN,CN,Individual,,,,,,,,,,,,,,,,,,,,
,,"HEFEI CUBE INVESTMENT GROUP CO., LTD",CN,,,,,,,,,,,,,,,,"HEFEI CUBE INVESTMENT GROUP CO., LTD",CN,Investment services,CN9380161433,272788874.0,,,,,,,,,,,,,,,,,,
6205.0,260835.0,ARDAGH GLASS (UK) LTD,GB,HUTA SZKLA UJSCIE SA,PL,Acquisition 82.4%,Completed Assumed,10170.3534197813,38898.0,Ardagh Glass (UK) Ltd is to buy Huta Szkla Ujscie SA,Acquisition 82.4%,Completed Assumed,10170.3534197813,HUTA SZKLA UJSCIE SA,PL,Glass container manufacturer,PL570178794,7649164.0,ARDAGH GLASS (UK) LTD,GB,Glass manufacturer,GB03691714,4840316.0,,,,,,,,,,,,,,,,,,
6206.0,1943253602.0,"HANGZHOU OXYGEN PLANT GROUP CO., LTD",CN,"HUANGSHI HANGYANG GAS CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,10169.9236244984,45038.0,Hangzhou Oxygen Plant Group to inject capital into Huangshi Hangyang Gas,Acquisition increased from 100% to 100%,Completed Assumed,10169.9236244984,"HUANGSHI HANGYANG GAS CO., LTD",CN,Industrial gases technology developer,CN9502431533,480648338.0,"HANGZHOU OXYGEN PLANT GROUP CO., LTD",CN,Air separation units and petrochemical equipment manufacturer,CN32221PC,284064336.0,,,,,,,,,,,,,,,,,,
6207.0,331771.0,FINANCIAL OBJECTS PLC,GB,WEALTH MANAGEMENT SOFTWARE PLC,GB,Acquisition 100%,Completed,10167.0297748729,38527.0,Financial Objects plc acquires Wealth Management Software plc.,Acquisition 100%,Completed,10167.0297748729,WEALTH MANAGEMENT SOFTWARE PLC,GB,Banking and financial software developer,GB03422853,4681433.0,FINANCIAL OBJECTS PLC,GB,"Banking software and services, Banking software developer",GB03268748,4598382.0,,,,,,,,,,,,,,,,,,
6208.0,1907086427.0,"WESTERN REGION GOLD CO., LTD",CN,"WEST GOLDEN KELAMAYI HATU GOLD MINE CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,10166.9864531738,42776.0,Western Region Gold to invest into Western Region Gold Kelamayi Hatu Gold Mine,Acquisition increased from 100% to 100%,Completed Assumed,10166.9864531738,"WEST GOLDEN KELAMAYI HATU GOLD MINE CO., LTD",CN,Gold mining services,,,"WESTERN REGION GOLD CO., LTD",CN,"Chrome and metal ore mining services, Gold mining services",CN42171PC,224484335.0,,,,,,,,,,,,,,,,,,
6209.0,1943265366.0,FOXSEMICON INTEGRATED TECHNOLOGY INC.,CN,"FUYAO SEMICONDUCTOR (KUNSHAN) CO., LTD",CN,Acquisition increased from 100% to 100%,Completed,10166.9568464015,44358.0,Fuyao Semiconductor (Kunshan) secures capital injection from Foxsemicon Integrated Technology (Shanghai),Acquisition increased from 100% to 100%,Completed,10166.9568464015,"FUYAO SEMICONDUCTOR (KUNSHAN) CO., LTD",CN,"Integrated circuits, LCD equipment and other semiconductor manufacturer",CN9360100053,37445961.0,FOXSEMICON INTEGRATED TECHNOLOGY INC.,CN,Semiconductor and TFT-LCD equipment manufacturer,CN9360099102,74099329.0,,,,,,,,,,,,,,,,,,
6210.0,1943303793.0,"CHENGDU XINGRONG ENVIRONMENT CO., LTD",CN,"CHENGDU QINGBAIJIANG DISTRICT CHENGHUAN WATER CO., LTD",CN,Acquisition 100%,Completed Assumed,10166.6740081624,45285.0,Chengdu Xingrong Environment to purchase Chengdu Qingbaijiang District Chenghuan Water from Chengdu Environment Investment Group,Acquisition 100%,Completed Assumed,10166.6740081624,"CHENGDU QINGBAIJIANG DISTRICT CHENGHUAN WATER CO., LTD",CN,Sewage treatment services,CN9486659890,456221753.0,"CHENGDU XINGRONG ENVIRONMENT CO., LTD",CN,"Waste water treatment services, Water supply services",CN30597PC,37438548.0,,,,,,"CHENGDU ENVIRONMENT INVESTMENT GROUP CO., LTD",CN,Waterworks development project investment services,CN9365125474,147844252.0,,,,,,(State-owned) Assets Supervision and Administration Commission (SASAC),China,
6211.0,1909470684.0,HISPANIA ACTIVOS INMOBILIARIOS SOCIMI SA,ES,HISPANIA FIDES SL,ES,Acquisition increased from 90% to 100%,Completed,10165.1936234253,42727.0,Hipania Activos Inmobiliarios acquires remaining stake in Hispania Fides from minority shareholder,Acquisition increased from 90% to 100%,Completed,10165.1936234253,HISPANIA FIDES SL,ES,Real estate rental services,ESB78812120,3144993.0,HISPANIA ACTIVOS INMOBILIARIOS SOCIMI SA,ES,"Nonresidential property acquisition and rental services, Residential property acquisition and rental services",ESA86919271,175317076.0,,,,,,MINORITY SHAREHOLDER,,Minority shareholder,,,,,,,,,,
6212.0,348929.0,ZLOMREX SA,PL,HUTA KATOWICE WALCOWNIA BLACH GRUBYCH BATORY SP ZOO,PL,Acquisition 100%,Completed,10165.1059635288,38623.0,Zlomrex Przedsiebiorstwo Obrotu Surowcami Wtornymi has bought Huta Katowice Walcownia Blach Grubych Batory Sp zoo,Acquisition 100%,Completed,10165.1059635288,HUTA KATOWICE WALCOWNIA BLACH GRUBYCH BATORY SP ZOO,PL,Iron sheets manufacturer,PL276901195,7646953.0,ZLOMREX SA,PL,"Non-ferrous metals trading services, Scrap metals trading services, Steel products trading services",PL012859760,11540702.0,,,,,,HUTA STALOWA WOLA SA,PL,"Armoured transporters manufacturer, Artillery equipment manufacturer",PL830005443,7650874.0,,,,,,,,
6213.0,2007128384.0,"ZHONGHONG PULIN MEDICAL PRODUCTS CO., LTD",CN,"GUILIN HENGBAO HEALTH PROTECTION CO., LTD",CN,Acquisition increased from 100% to 100%,Completed,10164.7369902229,45015.0,Zhonghong Pulin Medical Products and others inject capital into Guilin Hengbao Health Protection,Acquisition increased from 100% to 100%,Completed,10164.7369902229,"GUILIN HENGBAO HEALTH PROTECTION CO., LTD",CN,"Condom manufacturer, Medical gloves manufacturer",CN9373963436,329874324.0,"ZHONGHONG PULIN MEDICAL PRODUCTS CO., LTD",CN,PVC gloves manufacturer,CN45064PC,12147900.0,,,,,,,,,,,,,,,,,,
,,"GUILIN HENGBAO INVESTMENT HOLDING CO., LTD",CN,,,,,,,,,,,,,,,,"GUILIN HENGBAO INVESTMENT HOLDING CO., LTD",CN,Investment services holding company,CN9460135103,418049573.0,,,,,,,,,,,,,,,,,,
,,GUILIN HENGBAO ENTERPRISE MANAGEMENT CENTRE (LP),CN,,,,,,,,,,,,,,,,GUILIN HENGBAO ENTERPRISE MANAGEMENT CENTRE (LP),CN,Enterprise management consulting services,CN9451792176,418048769.0,,,,,,,,,,,,,,,,,,
6214.0,1943019544.0,"YANGZHOU YANGJIE ELECTRONIC TECHNOLOGY CO., LTD",CN,"CHENGDU QINGYANG ELECTRIC MATERIAL CO., LTD",CN,Acquisition 60%,Completed Assumed,10161.9891115775,43960.0,Yangzhou Yangjie Electronic Technology agrees to acquire stake in Chengdu Qingyang Electric Material from individual shareholders,Acquisition 60%,Completed Assumed,10161.9891115775,"CHENGDU QINGYANG ELECTRIC MATERIAL CO., LTD",CN,Semiconductor manufacturer,CN9360042773,47867020.0,"YANGZHOU YANGJIE ELECTRONIC TECHNOLOGY CO., LTD",CN,"Semiconductor chips, rectifier, diode and transistor manufacturer",CN41034PC,37466190.0,,,,,,MS WANG XIAOYING,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR WANG QUANWEN,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR WANG QUANDONG,CN,Individual,,,,,,,,,,
6215.0,1943300567.0,"NINGBO ENERGY GROUP CO., LTD",CN,"NINGBO ENERGY GROUP MATERIAL DISTRIBUTION CO., LTD",CN,Acquisition 100%,Completed Assumed,10161.7586064513,45268.0,Ningbo Energy Group to acquire Ningbo Energy Group Material Distribution from Ningbo Kaitou Energy Group,Acquisition 100%,Completed Assumed,10161.7586064513,"NINGBO ENERGY GROUP MATERIAL DISTRIBUTION CO., LTD",CN,Hazardous chemicals wholesaler,CN9393681186,281613570.0,"NINGBO ENERGY GROUP CO., LTD",CN,"Coal-fired power generation services, Heat supply services",CN31134PC,37447417.0,,,,,,"NINGBO KAITOU ENERGY GROUP CO., LTD",CN,"Energy projects investment services, Power generation services",CN9387550011,301583185.0,,,,,,,,
6216.0,1601175425.0,SISTEMA AKTSIONERNAYA FINANSOVAYA KORPORATSIYA OAO,RU,KONNYI ZAVOD IMENI PERVOI KONNOI ARMII OAO,RU,Acquisition 100%,Rumour - Expired,10161.6814061352,40147.0,AFK Sistema won auction for acquisition of Konnyi Zavod Imeni Pervoi Konnoi Armii,Acquisition 100%,Rumour - Expired,10161.6814061352,KONNYI ZAVOD IMENI PERVOI KONNOI ARMII OAO,RU,"Horses, mules and hinnies raising services",RU00485776,12671010.0,SISTEMA AKTSIONERNAYA FINANSOVAYA KORPORATSIYA OAO,RU,"Banking services holding company, Healthcare services holding company, Oil production services holding company, Pension insurance services holding company, Petroleum refinery services holding company, Pharmaceutical products manufacturer, Real estate development services holding company, Research and development services holding company, Retailer holding company, Telecommunications services holding company, Television broadcasting services holding company, Travel agency holding company",RU27987276,7056045.0,,,,,,FEDERALNOE AGENTSTVO PO UPRAVLENIYU GOSUDARSTVENNYM IMUSHCHESTVOM,RU,General public administration services,RU00083629,49730965.0,,,,,,,,Looking to buy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Looking to sell
6217.0,2007289652.0,VATRYGGINGAFELAG ISLANDS HF,IS,FOSSAR FJARFESTINGARBANKI HF.,IS,Acquisition 100%,Completed,10160.4148514084,45201.0,Vis completes the acquisition of Fossar,Acquisition 100%,Completed,10160.4148514084,FOSSAR FJARFESTINGARBANKI HF.,IS,"Brokerage services, Financial advisory services, Investment banking services",IS6609070250,83069350.0,VATRYGGINGAFELAG ISLANDS HF,IS,"Non-life insurance services, Online non-life inurance services",IS6906892009,1853314.0,,,,,,,,,,,,,,,,,,
6218.0,1943282472.0,IGE (INDIA) PVT LTD,IN,ELPRO INTERNATIONAL LTD,IN,Acquisition increased from 59.08% to 67.03%,Completed,10158.1476967621,44445.0,International Conveyors sells stake in Elpro International to IGE (India),Acquisition increased from 59.08% to 67.03%,Completed,10158.1476967621,ELPRO INTERNATIONAL LTD,IN,"Real estate developer, Surge arresters manufacturer, Varistors manufacturer",IN32523FI,12600373.0,IGE (INDIA) PVT LTD,IN,Operating holding company,IN0000275018,105077510.0,,,,,,INTERNATIONAL CONVEYORS LTD,IN,PVC fire resistant antistatic solid woven coal conveyor belting manufacturer,IN32783FI,44533925.0,,,,,,,,
6219.0,2007025984.0,GIA LAI ELECTRICITY JOINT STOCK COMPANY,VN,TTC DUC HUE LONG AN ELECTRICITY JOINT STOCK COMPANY,VN,Acquisition increased from 99.94% to 99.94%,Completed,10156.5780111808,44926.0,Gia Lai Electricity injects capital into TTC Duc Hue Long An Electricity,Acquisition increased from 99.94% to 99.94%,Completed,10156.5780111808,TTC DUC HUE LONG AN ELECTRICITY JOINT STOCK COMPANY,VN,"Electricity generating service provider, Solar power plants investment service",VN1101860490,388812925.0,GIA LAI ELECTRICITY JOINT STOCK COMPANY,VN,"Hydropower plant operator, Solar panels manufacturer, Solar power plant operator, Wind power plant operator",VN5900181213,108808463.0,,,,,,,,,,,,,,,,,,
6220.0,1907214727.0,"ZHEJIANG CANAAN TECHNOLOGY CO., LTD",CN,"NANJING CANAAN BIXUN TECHNOLOGY CO., LTD",CN,Acquisition increased from 100% to 100%,Completed,10153.3245095321,42858.0,Zhejiang Canaan Technology injects capital into Nanjing Canaan Bixun Technology,Acquisition increased from 100% to 100%,Completed,10153.3245095321,"NANJING CANAAN BIXUN TECHNOLOGY CO., LTD",CN,Pharmaceutical making equipment manufacturer,CN9410027029,270174967.0,"ZHEJIANG CANAAN TECHNOLOGY CO., LTD",CN,"Pharmaceutical equipment manufacturer, Solid dosage processing equipment manufacturer",CN42100PC,169141647.0,,,,,,,,,,,,,,,,,,
6221.0,275160.0,ECONOCOM GROUP SA/NV,BE,SIGNAL SERVICE SA,FR,Acquisition 100%,Completed,10151.1089446746,38232.0,Econocom Group acquires Signal Service,Acquisition 100%,Completed,10151.1089446746,SIGNAL SERVICE SA,FR,Mobile phone wholesaler,FR304177686,3227152.0,ECONOCOM GROUP SA/NV,BE,"IT digital system developer, IT digital system management services, IT system integration services",BE0422646816,8326704.0,,,,,,,,,,,,,,,,,,
6222.0,1909020933.0,CANA VENTURE CAPITAL CORPORATION,CA,REDFALL TECHNOLOGIES INC. (OLD),CA,Acquisition,Withdrawn,10150.5699531733,41631.0,Cana Venture Capital terminates agreement to acquire Redfall,Acquisition,Withdrawn,10150.5699531733,REDFALL TECHNOLOGIES INC. (OLD),CA,"Electronic payment processing platform developer, Online electronic payment processing platform operator",CA*190521457795,136231094.0,CANA VENTURE CAPITAL CORPORATION,CA,Capital pool company,CA245250767L,147304282.0,,,,,,1162134 ALBERTA LTD,CA,Non classifiable establishment,,,,,,,,,,
,,,,AXIOM FOREIGN EXCHANGE INTERNATIONAL INC.,CA,,,,,,,,,AXIOM FOREIGN EXCHANGE INTERNATIONAL INC.,CA,Corporate foreign exchange services,,,,,,,,,,,,,1162174 ALBERTA LTD,CA,Non classifiable establishment,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162127 ALBERTA LTD,CA,Non classifiable establishment,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162168 ALBERTA LTD,CA,Non classifiable establishment,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162816 ALBERTA LTD,CA,Non classifiable establishment,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHAREHOLDERS,,Shareholder,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BUSINESS INSTINCTS GROUP INC.,CA,"Busines consulting, Private equity investment services, Public relations services",CA*190521471155,147307722.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAY MARKETING AND CONSULTING LTD,CA,Non classifiable establishment,YY*Z00240273,191065411.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR STAN CARNEY,CA,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR ROBERT GORDON,CA,Individual,,,,,,,,,,
6223.0,1943207230.0,"SUZHOU SUNMUN TECHNOLOGY CO., LTD",CN,"YUEYANG CHEM WATERBORNE ADDITIVE CO., LTD",CN,Acquisition 100%,Completed,10150.2531835815,44078.0,Suzhou Sunmun Technology acquires Yueyang Chem Waterborne Additive from Guangzhou Tianhui Chemical Technology and Yueyang Chem Technology,Acquisition 100%,Completed,10150.2531835815,"YUEYANG CHEM WATERBORNE ADDITIVE CO., LTD",CN,Waterborne additives manufacturer,CN9364900437,143212818.0,"SUZHOU SUNMUN TECHNOLOGY CO., LTD",CN,"Colour effects software manufacturer, Water colour paste manufacturer",CN44166PC,142781731.0,,,,,,"GUANGZHOU TIANHUI CHEMICAL TECHNOLOGY CO., LTD",CN,"Chemical engineering technology development services, Chemical products wholesaler",CN9366721707,144779623.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"YUEYANG CHEM TECHNOLOGY CO., LTD",CN,"Chemical products research and development services, Waterborne additives manufacturer",CN9366721705,224884418.0,,,,,,,,
6224.0,2007482872.0,CHINESE MARITIME TRANSPORT (UK) LTD,GB,CHINA VISTA SHIPPING PTE LTD,SG,Acquisition increased from 100% to 100%,Completed,10150.0,45377.0,Chinese Maritime Transport (UK) injects capital into China Vista Shipping,Acquisition increased from 100% to 100%,Completed,10150.0,CHINA VISTA SHIPPING PTE LTD,SG,Ship management services,SG202134805D,527018587.0,CHINESE MARITIME TRANSPORT (UK) LTD,GB,Shipping investment services,GB14133469,544359243.0,,,,,,,,,,,,,,,,,,
