unnamed__0,deal_num,acq_name,acq_country_code,tar_name,tar_country_code,deal_type,deal_status,deal_value,last_deal_status_date,deal_headline,deal_type__1,deal_status__1,deal_value__1,tar_name__1,tar_country_code__1,tar_busi_descr,tar_bvd_id_num,tar_orbis_id_num,acq_name__1,acq_country_code__1,acq_busi_descr,acq_bvd_id_num,acq_orbis_id_num,gr_acq_name,gr_acq_country_code,gr_acq_busi_descr,gr_acq_bvd_id_num,gr_acq_orbis_id_num,ven_name,ven_country_code,ven_busi_descr,ven_bvd_id_num,ven_orbis_id_num,gr_ven_name,gr_ven_country_code,gr_ven_busi_descr,gr_ven_bvd_id_num,gr_ven_orbis_id_num,regulatory_body_name,regulatory_body_country,type_of_deal_opportunity
1107.0,1601454782.0,MR FARIT SALIKHZYANOVICH MYKHUTDINOV,RU,SURGUTSKII RECHNOI PORT OOO,RU,Acquisition 100%,Completed,800.839449767578,41921.0,Ob-Irtyshskoe Rechnoe Parokhodstvo to dispose of Surgutskii Rechnoi Port,Acquisition 100%,Completed,800.839449767578,SURGUTSKII RECHNOI PORT OOO,RU,"Cargo handling services, Inland water freight transportation services, Sea freight transportation services, Warehousing services",RU03146052,7757312.0,MR FARIT SALIKHZYANOVICH MYKHUTDINOV,RU,Individual,,,,,,,,OB-IRTYSHSKOE RECHNOE PAROKHODSTVO AO,RU,"Inland freight water transportation services, Inland passenger water transportation services",RU05365961,6093222.0,,,,,,,,
,,SERGINSKII RECHNOI PORT OOO,RU,,,,,,,,,,,,,,,,SERGINSKII RECHNOI PORT OOO,RU,"Inland water transportation services, Sea freight transportation services",RU05322760,14264746.0,,,,,,,,,,,,,,,,,,
1108.0,1633116609.0,"KINGSIGNAL TECHNOLOGY CO., LTD",CN,"GANZHOU KINGSIGNAL CABLE TECHNOLOGY CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,800.568210101556,42043.0,Kingsignal Technology to inject capital into Ganzhou Kingsignal Cable,Acquisition increased from 100% to 100%,Completed Assumed,800.568210101556,"GANZHOU KINGSIGNAL CABLE TECHNOLOGY CO., LTD",CN,"Electronic cable manufacturer, Optic cable manufacturer",CN9360207235,142653717.0,"KINGSIGNAL TECHNOLOGY CO., LTD",CN,"Fibre optic cable manufacturer, Low frequency connector manufacturer, RF signal cables manufacturer",CN40467PC,37480337.0,,,,,,,,,,,,,,,,,,
1109.0,1941511265.0,"DAHEZHONGBANG (XIAMEN) INTELLIGENT TECHNOLOGY CO., LTD",CN,"XIAMEN MAGNETIC FORE TECHNOLOGY CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,800.432225775983,45000.0,Dahezhongbang (Xiamen) Intelligent Technology to inject capital into Xiamen Magnetic Fore Technology,Acquisition increased from 100% to 100%,Completed Assumed,800.432225775983,"XIAMEN MAGNETIC FORE TECHNOLOGY CO., LTD",CN,"Data processing services, Industrial control software and other management software developer",CN9386275240,333109808.0,"DAHEZHONGBANG (XIAMEN) INTELLIGENT TECHNOLOGY CO., LTD",CN,"Architectural and industrial software developer, Intelligent CNC roll forming equipment manufacturer, Online cloud-based computing and data services",CN50702PC,403916400.0,,,,,,,,,,,,,,,,,,
1110.0,1907063670.0,CARGILLS CEYLON PLC,LK,KOTMALE HOLDINGS PLC,LK,Acquisition increased from 94.69% to 100% acting in concert,Announced,800.314886386616,41898.0,Cargills Ceylon and parties acting in concert to take over Kotmale Holdings: shares suspended,Acquisition increased from 94.69% to 100% acting in concert,Announced,800.314886386616,KOTMALE HOLDINGS PLC,LK,"Cheese manufacturing holding company, Drinking milk product manufacturing holding company, Ice cream manufacturing holding company, Milk powder manufacturing holding company",LK30260FS,59877777.0,CARGILLS CEYLON PLC,LK,Supermarket opeorator holding company,LK30049FS,8116844.0,,,,,,,,,,,,,,,,,,
1111.0,2007645333.0,CONVERGE RESOURCES INC.,US,CARLTON STAFFING,US,Acquisition 100%,Completed,800.0,45362.0,CSE Global via Converge Resources acquires Carlton Staffing from seller,Acquisition 100%,Completed,800.0,CARLTON STAFFING,US,Staffing and recruiting services,US129599297L,202199308.0,CONVERGE RESOURCES INC.,US,Recruitment services,US334694516L,480590840.0,,,,,,SHAREHOLDER,,Shareholder,,,,,,,,,,
1112.0,1943196311.0,BLACK BOX NETWORKS SERVICES AUSTRALIA PTY LTD,AU,PYRIOS PTY LTD,AU,Acquisition 100%,Completed,800.0,44013.0,AGC Networks through Black Box Networks Services Australia acquires Pyrios from Agile Group,Acquisition 100%,Completed,800.0,PYRIOS PTY LTD,AU,"Communication technology solution developer, Computer system integration services",AU137807311,166213538.0,BLACK BOX NETWORKS SERVICES AUSTRALIA PTY LTD,AU,Computer system integration services,AU007023743,61033533.0,,,,,,AGILE GROUP LTD,GB,"Business software wholesaler, Digitial marketing services, IT outsourcing and support services, Telecommunication services provider, Web development services",GB06610004,50636408.0,,,,,,,,
1113.0,1941538187.0,OCEAN POWER TECHNOLOGIES INC.,US,3DENT TECHNOLOGY LLC,US,Acquisition 100%,Completed,800.0,44229.0,Ocean Power Technologies acquires 3Dent Technology,Acquisition 100%,Completed,800.0,3DENT TECHNOLOGY LLC,US,Offshore energy engineering and design services,US269047256L,258938614.0,OCEAN POWER TECHNOLOGIES INC.,US,Renewable wave-energy production devices manufacturer,US222535818,912749.0,,,,,,DR JOSE VAZQUEZ,,Individual,,,,,,,,,,
1114.0,1647002747.0,IONICS INC.,PH,"IOMNI PRECISION, INC.",PH,Acquisition increased from 100% to 100%,Completed Assumed,800.0,42138.0,Ionics to inject capital into wholly owned subsidiary Iomni Precision in advance conversion,Acquisition increased from 100% to 100%,Completed Assumed,800.0,"IOMNI PRECISION, INC.",PH,Molded plastic products manufacturer,PHA200009068,74495393.0,IONICS INC.,PH,"Electronics component manufacturer holding company, Precision-engineered plastic product manufacturer holding company, Property manager holding company, Venture capital investment services holding company",PH0000107432,37507690.0,,,,,,,,,,,,,,,,,,
1115.0,1633063343.0,SHAREHOLDERS,,"XINGWEI COMPUTER (KUNSHAN) CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,800.0,40549.0,ICP Electronics and other shareholders to inject capital into XingWei Computer (Kunshan) in restructuring,Acquisition increased from 100% to 100%,Completed Assumed,800.0,"XINGWEI COMPUTER (KUNSHAN) CO., LTD",CN,"Computer and peripheral equipments wholesaler, Computer peripheral equipments manufacturer, Industrial computer manufacturer",CN9360342750,284616359.0,SHAREHOLDERS,,Shareholder,,,,,,,,,,,,,,,,,,,,
,,ICP ELECTRONICS INC.,TW,,,,,,,,,,,,,,,,ICP ELECTRONICS INC.,TW,"Computer and peripheral equipments wholesaler, Computer manufacturer, Computer peripheral equipments manufacturer",TW97445303,11159356.0,,,,,,,,,,,,,,,,,,
1116.0,298046.0,NEWA-TECNO INDUSTRIA SRL,IT,PEAKTOP TECHNOLOGIES ITALY SRL,IT,Acquisition 100%,Completed Assumed,800.0,39050.0,Peaktop Investment Holdings BVI is to sell Peaktop Technologies Italy to Newa-Tecno Industria,Acquisition 100%,Completed Assumed,800.0,PEAKTOP TECHNOLOGIES ITALY SRL,IT,Acquarium and gardening products manufacturer,IT03243500273,8069117.0,NEWA-TECNO INDUSTRIA SRL,IT,Houshold aquarium manufacturer,IT09958630155,5317756.0,,,,,,PEAKTOP INVESTMENT HOLDINGS BVI LTD,VG,"Home, garden and plastic decorative products manufacturing services holding company, Home, garden and plastic decorative products wholesaler",,,,,,,,,,
1117.0,152089.0,MOLDFLOW CORPORATION,US,CONTROLE DE PROCESSUS INDUSTRIEL SARL,FR,Acquisition 100%,Completed,800.0,37653.0,Moldflow buys Controle Processus Industriels,Acquisition 100%,Completed,800.0,CONTROLE DE PROCESSUS INDUSTRIEL SARL,FR,Monitoring systems manufacturer,FR316221506,3255102.0,MOLDFLOW CORPORATION,US,"Plastic moulding equipment manufacturer, Software developer",US043406763,1745751.0,,,,,,,,,,,,,,,,,,
1118.0,2007525434.0,GROWN ROGUE INTERNATIONAL INC.,CA,CANOPY MANAGEMENT LLC,US,Acquisition increased from 87% to 100%,Completed,800.0,45407.0,Grown Rogue acquires Canopy Management,Acquisition increased from 87% to 100%,Completed,800.0,CANOPY MANAGEMENT LLC,US,Corporate business services,US349770536L,547544815.0,GROWN ROGUE INTERNATIONAL INC.,CA,Vertically-integrated cannabis growing services,CA41770NC,143627822.0,,,,,,,,,,,,,,,,,,
1119.0,2007528599.0,"JIANGSU LIAOYUAN ENVIRONMENTAL PROTECTION TECHNOLOGY CO., LTD",CN,"JIAOCHENG JINYUAN ENVIRONMENTAL PROTECTION TECHNOLOGY CO., LTD",CN,Acquisition 100%,Completed,799.611312906396,44937.0,Jiangsu Liaoyuan Environmental Protection Technology acquires Jiaocheng Jinyuan Environmental Protection Technology from Shanxi Meijin Energy,Acquisition 100%,Completed,799.611312906396,"JIAOCHENG JINYUAN ENVIRONMENTAL PROTECTION TECHNOLOGY CO., LTD",CN,"Hazardous waste operation services, Resource recycling technology research and development services",CN9404058853,338080517.0,"JIANGSU LIAOYUAN ENVIRONMENTAL PROTECTION TECHNOLOGY CO., LTD",CN,"Desulfurisation and de-cyanide wastewater treatment services, Thiocyanate products manufacturer",CN43334PC,37445527.0,,,,,,"SHANXI MEIJIN ENERGY CO., LTD",CN,Coal and coke manufacturer,CN31180PC,9131686.0,,,,,,,,
1120.0,88058.0,CARNS B SA,ES,IBERCANS SA,ES,Acquisition 100%,Completed,1051.84174544471,36997.0,Carns B SA has bought Ibercans.,Acquisition 100%,Completed,1051.84174544471,IBERCANS SA,ES,Meat processing,,,CARNS B SA,ES,Food processing,ESA58085135,3032013.0,,,,,,,,,,,,,,,,,,
1121.0,1941296231.0,"SHANGHAI LIWEI AUTOMOBILE BRAKE CO., LTD",CN,"SHANGHAI JIYI ENGINE PARTS CO., LTD",CN,Acquisition 75%,Completed,799.024690749308,42786.0,Shanghai Liwei Automobile Brake acquires Shanghai Jiyi Engine Parts from Shanghai Jiyi Auto Fittings,Acquisition 75%,Completed,799.024690749308,"SHANGHAI JIYI ENGINE PARTS CO., LTD",CN,"Auto parts manufacturer, Storage services",CN9367111291,269955013.0,"SHANGHAI LIWEI AUTOMOBILE BRAKE CO., LTD",CN,"Auto parts manufactuer, Hardware parts manufacturer",CN9360415861,70474736.0,,,,,,"SHANGHAI JIYI AUTO FITTINGS CO., LTD",CN,Auto parts manufacturer,CN9360413506,47919629.0,,,,,,,,
1122.0,2007645507.0,SHAREHOLDERS,,SONG DA INDUSTRY JOINT STOCK COMPANY,VN,Acquisition increased from 100% to 100%,Completed,798.906893108997,45505.0,Song Da Industry and Trade and shareholders inject capital in Song Da Industry,Acquisition increased from 100% to 100%,Completed,798.906893108997,SONG DA INDUSTRY JOINT STOCK COMPANY,VN,"Agricultural fabric wire manufacturer, Cement plastic packaging manufacturer, Fishing net manufacturer, Sea rope manufacturer",VN1001114139,387737405.0,SHAREHOLDERS,,Shareholder,,,,,,,,,,,,,,,,,,,,
,,SONG DA INDUSTRY AND TRADE JOINT STOCK COMPANY,VN,,,,,,,,,,,,,,,,SONG DA INDUSTRY AND TRADE JOINT STOCK COMPANY,VN,"Cement wholesaler, Paper packaging manufacturer, Plastic packaging bag manufacturer, Woven fabric roll manufacturer",VN0303000082,35673627.0,,,,,,,,,,,,,,,,,,
1123.0,1941457223.0,XELLA SRBIJA DOO,RS,RAPID AD,RS,Acquisition 70%,Completed,798.2551787501,44235.0,Xella Srbija acquires stake in Rapid,Acquisition 70%,Completed,798.2551787501,RAPID AD,RS,Facade silicate bricks manufacturer,RS08027714,8765939.0,XELLA SRBIJA DOO,RS,Ytong blocks manufacturer,RS07440626,8754088.0,,,,,,,,,,,,,,,,,,
1124.0,130216.0,BRANT LOGISTIC SERVICES SA,BE,FIDELITY NET MARKETING SA,BE,Acquisition increased from 54.17% to 74.6%,Completed,797.368683344962,37503.0,BLS increases stake in FNM,Acquisition increased from 54.17% to 74.6%,Completed,797.368683344962,FIDELITY NET MARKETING SA,BE,Direct marketing services,BE0444859618,8326724.0,BRANT LOGISTIC SERVICES SA,BE,Holding company for logistics companies,BE0472447111,7096888.0,,,,,,,,,,,,,,,,,,
1125.0,1601430413.0,VAS INVESTIMENTI SRL,IT,SUNELECTRICS SRL,IT,Acquisition 100%,Completed,797.34121130257,41256.0,Solare Italia Investimenti sells SunElectrics,Acquisition 100%,Completed,797.34121130257,SUNELECTRICS SRL,IT,"Photovoltaic energy plant construction services, Photovoltaic energy plant engineering and installation services",IT03660390406,52135119.0,VAS INVESTIMENTI SRL,IT,Photovoltaic energy investment services,IT02496630605,61054631.0,,,,,,SOLARE ITALIA INVESTIMENTI SRL,IT,"Photovoltaic energy investment services, Photovoltaic energy plant construction services",IT09391971000,52138017.0,,,,,,,,
1126.0,1601267578.0,BUSINESS CONTROL SYSTEMS SVERIGE AB,SE,JURISTERNAS FÖRETAGSKONSULT AB,SE,Acquisition 100%,Completed Assumed,797.183336792663,41398.0,Business Control Systems Sverige to acquire Juristernas Företagskonsult,Acquisition 100%,Completed Assumed,797.183336792663,JURISTERNAS FÖRETAGSKONSULT AB,SE,Legal services,SE5564256344,6211820.0,BUSINESS CONTROL SYSTEMS SVERIGE AB,SE,"Business software developer, Business software publisher",SE5566054259,7253151.0,,,,,,,,,,,,,,,,,,
1127.0,1907229730.0,"KWISE LOGISTICS (SHANDONG) CO., LTD",CN,"JCT (CHINA) CO., LTD",CN,Acquisition 51%,Completed Assumed,797.12410128165,43769.0,KWISE Logistics (Shandong) to disclose total consideration to acquire a majority stake in JCT (China),Acquisition 51%,Completed Assumed,797.12410128165,"JCT (CHINA) CO., LTD",CN,"Deep sea freight transportation services, Freight air transportation services, Freight transportation arrangement services",CN9360004638,142400053.0,"KWISE LOGISTICS (SHANDONG) CO., LTD",CN,"Freight forwarding services, Supply-chain management services",CN44026PC,286026101.0,,,,,,MR HUANG LEI,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR ZHANG TAO,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR ZHANG LIMING,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR XING ZHENHUA,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR SHI YUNBO,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS DU JIARUI,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MR ZHENG HUISHENG,CN,Individual,,,,,,,,,,
1128.0,2007653310.0,SANYOU CORPORATION LTD,CN,"QING COUNTY ZEMING LANGXI ELECTRONIC DEVICE CO., LTD",CN,Acquisition increased from 55% to 64%,Completed,797.094163721019,45545.0,Sanyou completes acquisition of stake in Qing County Zeming Langxi Electronic Device from Ms Yao Fengying and Ms Yao Zengfen,Acquisition increased from 55% to 64%,Completed,797.094163721019,"QING COUNTY ZEMING LANGXI ELECTRONIC DEVICE CO., LTD",CN,Electronic component manufacturer,CN9381133120,273386730.0,SANYOU CORPORATION LTD,CN,Relays manufacturer,CN54092PC,147597737.0,,,,,,MS YAO FENGYING,CN,Individual,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS YAO ZENGFEN,CN,Individual,,,,,,,,,,
1129.0,108237.0,DCS GROUP PLC,GB,PROCON ASSOCIATES LTD,GB,Acquisition 100%,Completed,834.657472899023,35788.0,DCS Group plc has bought Procon Associates Ltd in a 0.5 million British Pound deal.,Acquisition 100%,Completed,834.657472899023,PROCON ASSOCIATES LTD,GB,Software consultancy services,,,DCS GROUP PLC,GB,"Computer services, Software developer",GB00237095,138603348.0,,,,,,,,,,,,,,,,,,
1130.0,1601093006.0,KONE LIFTS ZAO,RU,REMONTNO-STROITELNOE UPRAVLENIE PO TEKHNICHESKOMU OBSLUZHIVANIYU I REMONTU LIFTOV N 6 OAO,RU,Acquisition 100%,Completed,796.381238595756,40028.0,Kone Lifts has acquired Remontno-Stroitelnoe Upravlenie Po Tekhnicheskomu Obsluzhivaniyu i Remontu Liftov N 6,Acquisition 100%,Completed,796.381238595756,REMONTNO-STROITELNOE UPRAVLENIE PO TEKHNICHESKOMU OBSLUZHIVANIYU I REMONTU LIFTOV N 6 OAO,RU,"Lifting and handling equipment installation, maintenance and repair services",RU03232165,6086024.0,KONE LIFTS ZAO,RU,"Engines and turbines, except aircraft, vehicle and cycles engines assembly, repair and maintenance services",RU49304585,7797025.0,,,,,,FOND IMUSHCHESTVA SANKT-PETERBURGA OAO,RU,"Real estate buying, selling and leasing intermediary services",RU77718143,50130477.0,,,,,,,,
1131.0,1941357032.0,"DB MNS CO., LTD",KR,"DB FINANCIAL SERVICE CO., LTD",KR,Acquisition increased from 100% to 100%,Completed,795.923222500763,43909.0,DB MnS increases investment in DB Financial Service,Acquisition increased from 100% to 100%,Completed,795.923222500763,"DB FINANCIAL SERVICE CO., LTD",KR,Insurance brokerage services,KR1101115314474,173727092.0,"DB MNS CO., LTD",KR,Insurance agency services,KR1101115074367,158346310.0,,,,,,,,,,,,,,,,,,
1132.0,1941406738.0,SOLTECH ENERGY SWEDEN AB,SE,MERASOL AB,SE,Acquisition increased from 60% to 100%,Rumour - Expired,795.826893022408,43818.0,SolTech Energy Sweden may acquire the remaining stake in Merasol,Acquisition increased from 60% to 100%,Rumour - Expired,795.826893022408,MERASOL AB,SE,Solar heating and electricity products manufacturer,SE5569033797,144297147.0,SOLTECH ENERGY SWEDEN AB,SE,"Solar heating and electricity products manufacturer, Solar heating and electricity products research services, Solar panel and products installations services",SE5567099436,57122770.0,,,,,,,,,,,,,,,,,,Looking to buy
1133.0,503318.0,AGR EMITEAM AS,NO,SAFE CONTROL NDT AB,SE,Acquisition 100%,Completed,795.533441333025,39087.0,AGR EmiTeam acquires Safe Control NDT,Acquisition 100%,Completed,795.533441333025,SAFE CONTROL NDT AB,SE,"Energy facility inspection services, Oil refineries and power stations inspection services",SE5565836854,6295623.0,AGR EMITEAM AS,NO,Offshore engineering services,NO965591095,5644068.0,,,,,,,,,,,,,,,,,,
1134.0,1601016505.0,PUNCH INTERNATIONAL SA/NV,BE,ACCENTIS NV,BE,Acquisition increased from 99.163% to 99.78%,Completed,795.470431986579,39804.0,Punch completes acquisition of Accentis,Acquisition increased from 99.163% to 99.78%,Completed,795.470431986579,ACCENTIS NV,BE,Semi-industrial real estate management services,BE0454201411,8326730.0,PUNCH INTERNATIONAL SA/NV,BE,Graphic system manufacturing holding company,BE0448367256,58877710.0,,,,,,,,,,,,,,,,,,
1135.0,1907164380.0,"NAXCO SHIPPING AND LOGISTICS (THAILAND) CO., LTD",TH,THORESEN SHIPPING AND LOGISTICS LTD,TH,Acquisition increased from 2% to 51%,Completed,795.264688302927,42564.0,Thoresen Thai Agencies sells its entire minority stake in Thoresen Shipping and Logistics to Naxco Shipping and Logistics (Thailand),Acquisition increased from 2% to 51%,Completed,795.264688302927,THORESEN SHIPPING AND LOGISTICS LTD,TH,Shipping agency services,TH0105543087402,39707727.0,"NAXCO SHIPPING AND LOGISTICS (THAILAND) CO., LTD",TH,Shipping agency services,TH0105553075717,237465359.0,,,,,,THORESEN THAI AGENCIES PCL,TH,"Fertiliser manufacturing holding company, Freight shipping service holding company, Offshore oil and gas engineering service holding company, Port operating holding company, Shipping agency services holding company",TH0107537002737,6532408.0,,,,,,,,
1136.0,1909492385.0,SHORTCUT MEDIA AB,SE,ODDWAY FILM & TELEVISION AB,SE,Acquisition 60%,Completed,795.258440171774,42803.0,Shortcut Media to acquire stake in Oddway Film & Television,Acquisition 60%,Completed,795.258440171774,ODDWAY FILM & TELEVISION AB,SE,Film production services,SE5567950430,99331934.0,SHORTCUT MEDIA AB,SE,Television and video production services,SE5568491830,115202409.0,,,,,,,,,,,,,,,,,,
1137.0,1941335060.0,BRITISH MOTORS DOO,RS,GLOBOS OSIGURANJE ADO,RS,Acquisition increased from 71.789% to 87.428%,Completed,795.243245014654,43930.0,British Motors increases its stake in Globos Osiguranje,Acquisition increased from 71.789% to 87.428%,Completed,795.243245014654,GLOBOS OSIGURANJE ADO,RS,"Claims adjusting services, Property and casualty insurance services",RS06936253,49722060.0,BRITISH MOTORS DOO,RS,"Automobile dealer, Automotive repair services",RS20913002,235159503.0,,,,,,,,,,,,,,,,,,
1138.0,1907215863.0,"KUNSHAN TENGFEI UNDERWEAR TECHNOLOGY CO., LTD",CN,"TAICANG ANYOU NONWOVENS TECHNOLOGY CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,795.087747374107,43582.0,Kunshan Tengfei Underwear Technology to inject capital into Taicang Anyou Nonwovens Technology,Acquisition increased from 100% to 100%,Completed Assumed,795.087747374107,"TAICANG ANYOU NONWOVENS TECHNOLOGY CO., LTD",CN,Nonwoven fabric manufacturer,CN9363169179,268534038.0,"KUNSHAN TENGFEI UNDERWEAR TECHNOLOGY CO., LTD",CN,Women's underwear manufacturer,CN44877PC,269957802.0,,,,,,,,,,,,,,,,,,
1139.0,1633087313.0,CCM GROUP LTD,SG,CCM INDUSTRIAL PTE LTD,SG,Acquisition increased from 100% to 100%,Completed,795.068224433439,41113.0,CCM Group injects fresh capital into CCM Industrial,Acquisition increased from 100% to 100%,Completed,795.068224433439,CCM INDUSTRIAL PTE LTD,SG,"Commercial building construction services, Residential building construction services, Workplace access equipment systems installation services, Workplace access equipment systems leasing services",SG200100378C,69054429.0,CCM GROUP LTD,SG,"Access equipment systems installation services holding company, Access equipment systems leasing services holding company, Commercial building construction services holding company, Information technology services holding company, Property development services holding company, Residential building construction services holding company",SG200916763W,84136895.0,,,,,,,,,,,,,,,,,,
1140.0,1943020380.0,"NISSO PRONITY CO., LTD",JP,"DAIRITSU CO., LTD",JP,Acquisition 100%,Completed Assumed,794.962066157955,43166.0,Nisso Pronity to acquire Dairitsu,Acquisition 100%,Completed Assumed,794.962066157955,"DAIRITSU CO., LTD",JP,Air conditioning related equipment manufacturer,JP5180001028381,53976751.0,"NISSO PRONITY CO., LTD",JP,"Fabricated metal products manufacturer, Rubber product manufacturer, Steel products forging services, Structural metal products manufacturer",JP1290001018169,1747224.0,,,,,,SHAREHOLDERS,,Shareholder,,,,,,,,,,
1141.0,1601476137.0,ELECTROARGES SA,RO,MERCUR SA,RO,Acquisition increased from 43.296% to 98.412%,Completed,794.587800830601,41439.0,Electroarges increases stake in Mercur,Acquisition increased from 43.296% to 98.412%,Completed,794.587800830601,MERCUR SA,RO,Non specialised  retailer,RO1346410,5876787.0,ELECTROARGES SA,RO,"Automotive pumps manufacturer, Electrical concrete vibrators manufacturer, Hand tools manufacturer, Household appliances manufacturer",RO156027,5896823.0,,,,,,,,,,,,,,,,Romanian National Securities Commission,Romania,
1142.0,1601154054.0,NASYCALNIA PODKLADOW W CZEREMSZE SP ZOO,PL,ZAKLADY MASZYNOWE HAMECH SP ZOO,PL,Acquisition 85%,Completed,794.390828585703,41495.0,Zaklady Maszynowe HAMECH privatised,Acquisition 85%,Completed,794.390828585703,ZAKLADY MASZYNOWE HAMECH SP ZOO,PL,Woodworking machinery manufacturer,PL000123895,7639478.0,NASYCALNIA PODKLADOW W CZEREMSZE SP ZOO,PL,Sawmill operator,PL000127367,7639493.0,,,,,,MINISTERSTWO SKARBU PANSTWA,PL,Treasury ministry,PL012149187,133994775.0,,,,,,,,
1143.0,1907153435.0,"GUIZHOU HUITON HUACHENG CO., LTD",CN,"HUITONG HUACHENG LOUYU TECHNOLOGY (BEIJING) CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,794.302089995962,43212.0,"Guizhou Huitong Huacheng to inject capital in wholly-owned subsidiary, Huitong Huacheng Louyu Technology (Beijing)",Acquisition increased from 100% to 100%,Completed Assumed,794.302089995962,"HUITONG HUACHENG LOUYU TECHNOLOGY (BEIJING) CO., LTD",CN,"Energy-saving technology consulting services, Energy-saving technology developer",CN9380318457,272903590.0,"GUIZHOU HUITON HUACHENG CO., LTD",CN,CMS environmental protection equipment and energy management system developer,CN42390PC,231298845.0,,,,,,,,,,,,,,,,,,
1144.0,1941428261.0,GS HYDRO SA,ES,SUMINISTROS AGROINDUSTRIALES FRANQUESA SL,ES,Acquisition 100%,Completed,794.169350219737,44026.0,GS Hydro acquires Suministros Agroindustriales Franquesa,Acquisition 100%,Completed,794.169350219737,SUMINISTROS AGROINDUSTRIALES FRANQUESA SL,ES,Fluid power equipment manufacturer,ESB25038928,3008712.0,GS HYDRO SA,ES,High-pressure cleaning pumps manufacturer,ESA80459282,3043950.0,,,,,,,,,,,,,,,,,,
1145.0,1907157408.0,"LUOYANG HONGYE INFORMATION TECHNOLOGY CO., LTD",CN,"BEIJING HONGYE TONGXING TECHNOLOGY CO., LTD",CN,Acquisition increased from 100% to 100%,Completed Assumed,793.960564598935,43188.0,Luoyang Hongye Information Technology to inject capital in Beijing Hongye Tongxing Technology,Acquisition increased from 100% to 100%,Completed Assumed,793.960564598935,"BEIJING HONGYE TONGXING TECHNOLOGY CO., LTD",CN,Computer software developer,CN9360935313,147428859.0,"LUOYANG HONGYE INFORMATION TECHNOLOGY CO., LTD",CN,Engineering design and other analytical software developer,CN42776PC,230848859.0,,,,,,,,,,,,,,,,,,
1146.0,1943174953.0,BODAL CHEMICALS LTD,IN,TRION CHEMICALS PVT LTD,IN,Acquisition increased from 59% to 100%,Completed,793.91359066374,43906.0,Bodal Chemicals acquires remaining stake in Trion Chemicals,Acquisition increased from 59% to 100%,Completed,793.91359066374,TRION CHEMICALS PVT LTD,IN,"Specialty chemicals manufacturer, Specialty chemicals research and development services",IN0005745734,155485206.0,BODAL CHEMICALS LTD,IN,"Dyestuff and dyes intermediates manufacturer, Specialty chemicals manufacturer",IN33180FI,50574108.0,,,,,,,,,,,,,,,,,,
1147.0,2007759588.0,DESTINATION ITALIA SPA,IT,IL MIO VIAGGIO IN SICILIA SRL,IT,Acquisition increased from 50.6% to 100%,Rumour,793.912487522803,45603.0,Destination Italia might acquire a remaining stake in Empeeria,Acquisition increased from 50.6% to 100%,Rumour,793.912487522803,IL MIO VIAGGIO IN SICILIA SRL,IT,Trip booking platform operator,IT01954720890,378629776.0,DESTINATION ITALIA SPA,IT,Travel agency consultant platform operator,IT09642040969,317473325.0,,,,,,,,,,,,,,,,,,Looking to buy
1148.0,2007079853.0,AUTOWALLIS NYRT,HU,NET MOBILITAS ZRT,HU,Acquisition 100%,Completed Assumed,793.721108242523,45670.0,AutoWallis to acquire Net Mobilitas from WAM Immobilia and Car Alliance,Acquisition 100%,Completed Assumed,793.721108242523,NET MOBILITAS ZRT,HU,Online car dealer platform operator,HU25575251,299432196.0,AUTOWALLIS NYRT,HU,"Automobile and other motor vehicle wholesaler, Automobile dealer, Automotive repair and maintenance services, Car rental services, Motor vehicle supplies and parts wholesaler",HU23846085,159074142.0,,,,,,WAM IMMOBILIA INGATLANHASZNOSITO ES UZEMELTETO ZRT,HU,Non classifiable establishment,HU13717720,103559279.0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR ALLIANCE KFT,HU,Non classifiable establishment,HU27946462,478720704.0,,,,,,,,
1149.0,1907143784.0,CRESCO LTD,JP,"CRESCO WIRELESS, INC.",JP,Acquisition increased from 100% to 100%,Completed,793.650793650794,42429.0,"Cresco injects fresh capital into its wholly owned subsidiary, CRESCO Wireless",Acquisition increased from 100% to 100%,Completed,793.650793650794,"CRESCO WIRELESS, INC.",JP,Bluetooth technology communication equipment manufacturer,JP7010401059289,56179476.0,CRESCO LTD,JP,"Information systems consulting services, Information systems software developer",JP7010401008700,51058793.0,,,,,,,,,,,,,,,,,,
